school,fall_year,spring_year,academic_year,field,CIP_code,gender,race,ftug_enrollment
Stanford,2014,2015,2014-15,other,0.0000,female,Asian,567
Stanford,2014,2015,2014-15,other,0.0000,female,Black or Af Amer,180
Stanford,2014,2015,2014-15,other,0.0000,female,Nat HA or Other Pac Isl,11
Stanford,2014,2015,2014-15,other,0.0000,female,White,1105
Stanford,2014,2015,2014-15,other,0.0000,female,Two or More,327
Stanford,2014,2015,2014-15,other,0.0000,female,Unknown,7
Duke,2022,2023,2022-23,education,13.0000,male,US Nonresident,0
Duke,2022,2023,2022-23,education,13.0000,male,Hispanic/Latinx,0
Duke,2022,2023,2022-23,education,13.0000,male,Amer Ind or AK Native,0
Duke,2022,2023,2022-23,education,13.0000,male,Asian,0
Duke,2022,2023,2022-23,education,13.0000,male,Black or Af Amer,0
Duke,2022,2023,2022-23,education,13.0000,male,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,education,13.0000,male,White,2
Duke,2022,2023,2022-23,education,13.0000,male,Two or More,0
Duke,2022,2023,2022-23,education,13.0000,male,Unknown,1
Duke,2022,2023,2022-23,education,13.0000,female,US Nonresident,1
Duke,2022,2023,2022-23,education,13.0000,female,Hispanic/Latinx,1
Duke,2022,2023,2022-23,education,13.0000,female,Amer Ind or AK Native,0
Duke,2022,2023,2022-23,education,13.0000,female,Asian,4
Duke,2022,2023,2022-23,education,13.0000,female,Black or Af Amer,4
Duke,2022,2023,2022-23,education,13.0000,female,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,education,13.0000,female,White,12
Duke,2022,2023,2022-23,education,13.0000,female,Two or More,2
Duke,2022,2023,2022-23,education,13.0000,female,Unknown,0
Duke,2022,2023,2022-23,engineering,14.0000,male,US Nonresident,79
Duke,2022,2023,2022-23,engineering,14.0000,male,Hispanic/Latinx,86
Duke,2022,2023,2022-23,engineering,14.0000,male,Amer Ind or AK Native,1
Duke,2022,2023,2022-23,engineering,14.0000,male,Asian,200
Duke,2022,2023,2022-23,engineering,14.0000,male,Black or Af Amer,31
Duke,2022,2023,2022-23,engineering,14.0000,male,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,engineering,14.0000,male,White,270
Duke,2022,2023,2022-23,engineering,14.0000,male,Two or More,48
Duke,2022,2023,2022-23,engineering,14.0000,male,Unknown,35
Duke,2022,2023,2022-23,engineering,14.0000,female,US Nonresident,51
Duke,2022,2023,2022-23,engineering,14.0000,female,Hispanic/Latinx,52
Duke,2022,2023,2022-23,engineering,14.0000,female,Amer Ind or AK Native,0
Duke,2022,2023,2022-23,engineering,14.0000,female,Asian,108
Duke,2022,2023,2022-23,engineering,14.0000,female,Black or Af Amer,28
Duke,2022,2023,2022-23,engineering,14.0000,female,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,engineering,14.0000,female,White,182
Duke,2022,2023,2022-23,engineering,14.0000,female,Two or More,28
Duke,2022,2023,2022-23,engineering,14.0000,female,Unknown,15
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,male,US Nonresident,4
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,male,Hispanic/Latinx,15
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,male,Amer Ind or AK Native,0
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,male,Asian,55
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,male,Black or Af Amer,12
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,male,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,male,White,67
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,male,Two or More,14
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,male,Unknown,9
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,female,US Nonresident,16
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,female,Hispanic/Latinx,44
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,female,Amer Ind or AK Native,2
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,female,Asian,74
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,female,Black or Af Amer,34
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,female,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,female,White,120
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,female,Two or More,35
Duke,2022,2023,2022-23,biological and biomedical sciences,26.0000,female,Unknown,15
Duke,2022,2023,2022-23,mathematics,27.0000,male,US Nonresident,23
Duke,2022,2023,2022-23,mathematics,27.0000,male,Hispanic/Latinx,9
Duke,2022,2023,2022-23,mathematics,27.0000,male,Amer Ind or AK Native,0
Duke,2022,2023,2022-23,mathematics,27.0000,male,Asian,34
Duke,2022,2023,2022-23,mathematics,27.0000,male,Black or Af Amer,5
Duke,2022,2023,2022-23,mathematics,27.0000,male,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,mathematics,27.0000,male,White,39
Duke,2022,2023,2022-23,mathematics,27.0000,male,Two or More,3
Duke,2022,2023,2022-23,mathematics,27.0000,male,Unknown,4
Duke,2022,2023,2022-23,mathematics,27.0000,female,US Nonresident,12
Duke,2022,2023,2022-23,mathematics,27.0000,female,Hispanic/Latinx,2
Duke,2022,2023,2022-23,mathematics,27.0000,female,Amer Ind or AK Native,0
Duke,2022,2023,2022-23,mathematics,27.0000,female,Asian,16
Duke,2022,2023,2022-23,mathematics,27.0000,female,Black or Af Amer,5
Duke,2022,2023,2022-23,mathematics,27.0000,female,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,mathematics,27.0000,female,White,23
Duke,2022,2023,2022-23,mathematics,27.0000,female,Two or More,4
Duke,2022,2023,2022-23,mathematics,27.0000,female,Unknown,3
Duke,2022,2023,2022-23,physical sciences,40.0000,male,US Nonresident,7
Duke,2022,2023,2022-23,physical sciences,40.0000,male,Hispanic/Latinx,7
Duke,2022,2023,2022-23,physical sciences,40.0000,male,Amer Ind or AK Native,0
Duke,2022,2023,2022-23,physical sciences,40.0000,male,Asian,10
Duke,2022,2023,2022-23,physical sciences,40.0000,male,Black or Af Amer,2
Duke,2022,2023,2022-23,physical sciences,40.0000,male,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,physical sciences,40.0000,male,White,21
Duke,2022,2023,2022-23,physical sciences,40.0000,male,Two or More,4
Duke,2022,2023,2022-23,physical sciences,40.0000,male,Unknown,2
Duke,2022,2023,2022-23,physical sciences,40.0000,female,US Nonresident,2
Duke,2022,2023,2022-23,physical sciences,40.0000,female,Hispanic/Latinx,5
Duke,2022,2023,2022-23,physical sciences,40.0000,female,Amer Ind or AK Native,1
Duke,2022,2023,2022-23,physical sciences,40.0000,female,Asian,6
Duke,2022,2023,2022-23,physical sciences,40.0000,female,Black or Af Amer,1
Duke,2022,2023,2022-23,physical sciences,40.0000,female,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,physical sciences,40.0000,female,White,9
Duke,2022,2023,2022-23,physical sciences,40.0000,female,Two or More,2
Duke,2022,2023,2022-23,physical sciences,40.0000,female,Unknown,1
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,US Nonresident,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Hispanic/Latinx,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Amer Ind or AK Native,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Asian,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Black or Af Amer,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,White,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Two or More,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Unknown,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,US Nonresident,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Hispanic/Latinx,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Amer Ind or AK Native,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Asian,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Black or Af Amer,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Nat HA or Other Pac Isl,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,White,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Two or More,0
Duke,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Unknown,0
Duke,2022,2023,2022-23,other,0.0000,male,US Nonresident,243
Duke,2022,2023,2022-23,other,0.0000,male,Hispanic/Latinx,201
Duke,2022,2023,2022-23,other,0.0000,male,Amer Ind or AK Native,2
Duke,2022,2023,2022-23,other,0.0000,male,Asian,397
Duke,2022,2023,2022-23,other,0.0000,male,Black or Af Amer,161
Duke,2022,2023,2022-23,other,0.0000,male,Nat HA or Other Pac Isl,2
Duke,2022,2023,2022-23,other,0.0000,male,White,795
Duke,2022,2023,2022-23,other,0.0000,male,Two or More,132
Duke,2022,2023,2022-23,other,0.0000,male,Unknown,96
Duke,2022,2023,2022-23,other,0.0000,female,US Nonresident,215
Duke,2022,2023,2022-23,other,0.0000,female,Hispanic/Latinx,301
Duke,2022,2023,2022-23,other,0.0000,female,Amer Ind or AK Native,11
Duke,2022,2023,2022-23,other,0.0000,female,Asian,483
Duke,2022,2023,2022-23,other,0.0000,female,Black or Af Amer,282
Duke,2022,2023,2022-23,other,0.0000,female,Nat HA or Other Pac Isl,2
Duke,2022,2023,2022-23,other,0.0000,female,White,889
Duke,2022,2023,2022-23,other,0.0000,female,Two or More,219
Duke,2022,2023,2022-23,other,0.0000,female,Unknown,139
Duke,2020,2021,2020-21,education,13.0000,male,US Nonresident,2
Duke,2020,2021,2020-21,education,13.0000,male,Hispanic/Latinx,0
Duke,2020,2021,2020-21,education,13.0000,male,Amer Ind or AK Native,0
Duke,2020,2021,2020-21,education,13.0000,male,Asian,0
Duke,2020,2021,2020-21,education,13.0000,male,Black or Af Amer,1
Duke,2020,2021,2020-21,education,13.0000,male,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,education,13.0000,male,White,3
Duke,2020,2021,2020-21,education,13.0000,male,Two or More,1
Duke,2020,2021,2020-21,education,13.0000,male,Unknown,0
Duke,2020,2021,2020-21,education,13.0000,female,US Nonresident,5
Duke,2020,2021,2020-21,education,13.0000,female,Hispanic/Latinx,11
Duke,2020,2021,2020-21,education,13.0000,female,Amer Ind or AK Native,0
Duke,2020,2021,2020-21,education,13.0000,female,Asian,3
Duke,2020,2021,2020-21,education,13.0000,female,Black or Af Amer,6
Duke,2020,2021,2020-21,education,13.0000,female,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,education,13.0000,female,White,15
Duke,2020,2021,2020-21,education,13.0000,female,Two or More,6
Duke,2020,2021,2020-21,education,13.0000,female,Unknown,0
Duke,2020,2021,2020-21,engineering,14.0000,male,US Nonresident,72
Duke,2020,2021,2020-21,engineering,14.0000,male,Hispanic/Latinx,88
Duke,2020,2021,2020-21,engineering,14.0000,male,Amer Ind or AK Native,5
Duke,2020,2021,2020-21,engineering,14.0000,male,Asian,181
Duke,2020,2021,2020-21,engineering,14.0000,male,Black or Af Amer,28
Duke,2020,2021,2020-21,engineering,14.0000,male,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,engineering,14.0000,male,White,312
Duke,2020,2021,2020-21,engineering,14.0000,male,Two or More,31
Duke,2020,2021,2020-21,engineering,14.0000,male,Unknown,46
Duke,2020,2021,2020-21,engineering,14.0000,female,US Nonresident,30
Duke,2020,2021,2020-21,engineering,14.0000,female,Hispanic/Latinx,49
Duke,2020,2021,2020-21,engineering,14.0000,female,Amer Ind or AK Native,0
Duke,2020,2021,2020-21,engineering,14.0000,female,Asian,100
Duke,2020,2021,2020-21,engineering,14.0000,female,Black or Af Amer,29
Duke,2020,2021,2020-21,engineering,14.0000,female,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,engineering,14.0000,female,White,178
Duke,2020,2021,2020-21,engineering,14.0000,female,Two or More,22
Duke,2020,2021,2020-21,engineering,14.0000,female,Unknown,21
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,US Nonresident,10
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Hispanic/Latinx,19
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Amer Ind or AK Native,1
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Asian,56
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Black or Af Amer,19
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,White,62
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Two or More,6
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Unknown,14
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,US Nonresident,12
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Hispanic/Latinx,31
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Amer Ind or AK Native,6
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Asian,84
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Black or Af Amer,39
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,White,120
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Two or More,14
Duke,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Unknown,20
Duke,2020,2021,2020-21,mathematics,27.0000,male,US Nonresident,14
Duke,2020,2021,2020-21,mathematics,27.0000,male,Hispanic/Latinx,3
Duke,2020,2021,2020-21,mathematics,27.0000,male,Amer Ind or AK Native,0
Duke,2020,2021,2020-21,mathematics,27.0000,male,Asian,26
Duke,2020,2021,2020-21,mathematics,27.0000,male,Black or Af Amer,3
Duke,2020,2021,2020-21,mathematics,27.0000,male,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,mathematics,27.0000,male,White,28
Duke,2020,2021,2020-21,mathematics,27.0000,male,Two or More,0
Duke,2020,2021,2020-21,mathematics,27.0000,male,Unknown,1
Duke,2020,2021,2020-21,mathematics,27.0000,female,US Nonresident,19
Duke,2020,2021,2020-21,mathematics,27.0000,female,Hispanic/Latinx,5
Duke,2020,2021,2020-21,mathematics,27.0000,female,Amer Ind or AK Native,0
Duke,2020,2021,2020-21,mathematics,27.0000,female,Asian,14
Duke,2020,2021,2020-21,mathematics,27.0000,female,Black or Af Amer,1
Duke,2020,2021,2020-21,mathematics,27.0000,female,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,mathematics,27.0000,female,White,17
Duke,2020,2021,2020-21,mathematics,27.0000,female,Two or More,0
Duke,2020,2021,2020-21,mathematics,27.0000,female,Unknown,3
Duke,2020,2021,2020-21,physical sciences,40.0000,male,US Nonresident,14
Duke,2020,2021,2020-21,physical sciences,40.0000,male,Hispanic/Latinx,9
Duke,2020,2021,2020-21,physical sciences,40.0000,male,Amer Ind or AK Native,1
Duke,2020,2021,2020-21,physical sciences,40.0000,male,Asian,11
Duke,2020,2021,2020-21,physical sciences,40.0000,male,Black or Af Amer,0
Duke,2020,2021,2020-21,physical sciences,40.0000,male,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,physical sciences,40.0000,male,White,19
Duke,2020,2021,2020-21,physical sciences,40.0000,male,Two or More,2
Duke,2020,2021,2020-21,physical sciences,40.0000,male,Unknown,1
Duke,2020,2021,2020-21,physical sciences,40.0000,female,US Nonresident,3
Duke,2020,2021,2020-21,physical sciences,40.0000,female,Hispanic/Latinx,4
Duke,2020,2021,2020-21,physical sciences,40.0000,female,Amer Ind or AK Native,0
Duke,2020,2021,2020-21,physical sciences,40.0000,female,Asian,11
Duke,2020,2021,2020-21,physical sciences,40.0000,female,Black or Af Amer,5
Duke,2020,2021,2020-21,physical sciences,40.0000,female,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,physical sciences,40.0000,female,White,19
Duke,2020,2021,2020-21,physical sciences,40.0000,female,Two or More,1
Duke,2020,2021,2020-21,physical sciences,40.0000,female,Unknown,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,US Nonresident,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Hispanic/Latinx,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Amer Ind or AK Native,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Asian,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Black or Af Amer,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,White,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Two or More,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Unknown,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,US Nonresident,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Hispanic/Latinx,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Amer Ind or AK Native,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Asian,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Black or Af Amer,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,White,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Two or More,0
Duke,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Unknown,0
Duke,2020,2021,2020-21,other,0.0000,male,US Nonresident,189
Duke,2020,2021,2020-21,other,0.0000,male,Hispanic/Latinx,220
Duke,2020,2021,2020-21,other,0.0000,male,Amer Ind or AK Native,6
Duke,2020,2021,2020-21,other,0.0000,male,Asian,444
Duke,2020,2021,2020-21,other,0.0000,male,Black or Af Amer,201
Duke,2020,2021,2020-21,other,0.0000,male,Nat HA or Other Pac Isl,3
Duke,2020,2021,2020-21,other,0.0000,male,White,916
Duke,2020,2021,2020-21,other,0.0000,male,Two or More,76
Duke,2020,2021,2020-21,other,0.0000,male,Unknown,104
Duke,2020,2021,2020-21,other,0.0000,female,US Nonresident,157
Duke,2020,2021,2020-21,other,0.0000,female,Hispanic/Latinx,328
Duke,2020,2021,2020-21,other,0.0000,female,Amer Ind or AK Native,15
Duke,2020,2021,2020-21,other,0.0000,female,Asian,467
Duke,2020,2021,2020-21,other,0.0000,female,Black or Af Amer,244
Duke,2020,2021,2020-21,other,0.0000,female,Nat HA or Other Pac Isl,0
Duke,2020,2021,2020-21,other,0.0000,female,White,972
Duke,2020,2021,2020-21,other,0.0000,female,Two or More,123
Duke,2020,2021,2020-21,other,0.0000,female,Unknown,115
Duke,2018,2019,2018-19,education,13.0000,male,US Nonresident,0
Duke,2018,2019,2018-19,education,13.0000,male,Hispanic/Latinx,0
Duke,2018,2019,2018-19,education,13.0000,male,Amer Ind or AK Native,0
Duke,2018,2019,2018-19,education,13.0000,male,Asian,0
Duke,2018,2019,2018-19,education,13.0000,male,Black or Af Amer,0
Duke,2018,2019,2018-19,education,13.0000,male,Nat HA or Other Pac Isl,0
Duke,2018,2019,2018-19,education,13.0000,male,White,0
Duke,2018,2019,2018-19,education,13.0000,male,Two or More,0
Duke,2018,2019,2018-19,education,13.0000,male,Unknown,0
Duke,2018,2019,2018-19,education,13.0000,female,US Nonresident,0
Duke,2018,2019,2018-19,education,13.0000,female,Hispanic/Latinx,0
Duke,2018,2019,2018-19,education,13.0000,female,Amer Ind or AK Native,0
Duke,2018,2019,2018-19,education,13.0000,female,Asian,0
Duke,2018,2019,2018-19,education,13.0000,female,Black or Af Amer,0
Duke,2018,2019,2018-19,education,13.0000,female,Nat HA or Other Pac Isl,0
Duke,2018,2019,2018-19,education,13.0000,female,White,0
Duke,2018,2019,2018-19,education,13.0000,female,Two or More,0
Duke,2018,2019,2018-19,education,13.0000,female,Unknown,0
Duke,2018,2019,2018-19,engineering,14.0000,male,US Nonresident,82
Duke,2018,2019,2018-19,engineering,14.0000,male,Hispanic/Latinx,78
Duke,2018,2019,2018-19,engineering,14.0000,male,Amer Ind or AK Native,8
Duke,2018,2019,2018-19,engineering,14.0000,male,Asian,202
Duke,2018,2019,2018-19,engineering,14.0000,male,Black or Af Amer,35
Duke,2018,2019,2018-19,engineering,14.0000,male,Nat HA or Other Pac Isl,1
Duke,2018,2019,2018-19,engineering,14.0000,male,White,333
Duke,2018,2019,2018-19,engineering,14.0000,male,Two or More,8
Duke,2018,2019,2018-19,engineering,14.0000,male,Unknown,42
Duke,2018,2019,2018-19,engineering,14.0000,female,US Nonresident,58
Duke,2018,2019,2018-19,engineering,14.0000,female,Hispanic/Latinx,40
Duke,2018,2019,2018-19,engineering,14.0000,female,Amer Ind or AK Native,1
Duke,2018,2019,2018-19,engineering,14.0000,female,Asian,119
Duke,2018,2019,2018-19,engineering,14.0000,female,Black or Af Amer,30
Duke,2018,2019,2018-19,engineering,14.0000,female,Nat HA or Other Pac Isl,2
Duke,2018,2019,2018-19,engineering,14.0000,female,White,192
Duke,2018,2019,2018-19,engineering,14.0000,female,Two or More,5
Duke,2018,2019,2018-19,engineering,14.0000,female,Unknown,17
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,US Nonresident,12
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Hispanic/Latinx,17
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Amer Ind or AK Native,0
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Asian,54
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Black or Af Amer,13
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Nat HA or Other Pac Isl,0
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,White,58
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Two or More,4
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Unknown,3
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,US Nonresident,18
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Hispanic/Latinx,38
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Amer Ind or AK Native,1
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Asian,84
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Black or Af Amer,21
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Nat HA or Other Pac Isl,0
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,White,118
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Two or More,5
Duke,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Unknown,8
Duke,2018,2019,2018-19,mathematics,27.0000,male,US Nonresident,21
Duke,2018,2019,2018-19,mathematics,27.0000,male,Hispanic/Latinx,6
Duke,2018,2019,2018-19,mathematics,27.0000,male,Amer Ind or AK Native,0
Duke,2018,2019,2018-19,mathematics,27.0000,male,Asian,19
Duke,2018,2019,2018-19,mathematics,27.0000,male,Black or Af Amer,0
Duke,2018,2019,2018-19,mathematics,27.0000,male,Nat HA or Other Pac Isl,0
Duke,2018,2019,2018-19,mathematics,27.0000,male,White,30
Duke,2018,2019,2018-19,mathematics,27.0000,male,Two or More,0
Duke,2018,2019,2018-19,mathematics,27.0000,male,Unknown,3
Duke,2018,2019,2018-19,mathematics,27.0000,female,US Nonresident,19
Duke,2018,2019,2018-19,mathematics,27.0000,female,Hispanic/Latinx,0
Duke,2018,2019,2018-19,mathematics,27.0000,female,Amer Ind or AK Native,0
Duke,2018,2019,2018-19,mathematics,27.0000,female,Asian,6
Duke,2018,2019,2018-19,mathematics,27.0000,female,Black or Af Amer,1
Duke,2018,2019,2018-19,mathematics,27.0000,female,Nat HA or Other Pac Isl,0
Duke,2018,2019,2018-19,mathematics,27.0000,female,White,16
Duke,2018,2019,2018-19,mathematics,27.0000,female,Two or More,2
Duke,2018,2019,2018-19,mathematics,27.0000,female,Unknown,1
Duke,2018,2019,2018-19,physical sciences,40.0000,male,US Nonresident,3
Duke,2018,2019,2018-19,physical sciences,40.0000,male,Hispanic/Latinx,5
Duke,2018,2019,2018-19,physical sciences,40.0000,male,Amer Ind or AK Native,0
Duke,2018,2019,2018-19,physical sciences,40.0000,male,Asian,16
Duke,2018,2019,2018-19,physical sciences,40.0000,male,Black or Af Amer,3
Duke,2018,2019,2018-19,physical sciences,40.0000,male,Nat HA or Other Pac Isl,0
Duke,2018,2019,2018-19,physical sciences,40.0000,male,White,27
Duke,2018,2019,2018-19,physical sciences,40.0000,male,Two or More,3
Duke,2018,2019,2018-19,physical sciences,40.0000,male,Unknown,0
Duke,2018,2019,2018-19,physical sciences,40.0000,female,US Nonresident,5
Duke,2018,2019,2018-19,physical sciences,40.0000,female,Hispanic/Latinx,4
Duke,2018,2019,2018-19,physical sciences,40.0000,female,Amer Ind or AK Native,1
Duke,2018,2019,2018-19,physical sciences,40.0000,female,Asian,6
Duke,2018,2019,2018-19,physical sciences,40.0000,female,Black or Af Amer,3
Duke,2018,2019,2018-19,physical sciences,40.0000,female,Nat HA or Other Pac Isl,0
Duke,2018,2019,2018-19,physical sciences,40.0000,female,White,17
Duke,2018,2019,2018-19,physical sciences,40.0000,female,Two or More,0
Duke,2018,2019,2018-19,physical sciences,40.0000,female,Unknown,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,US Nonresident,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Hispanic/Latinx,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Amer Ind or AK Native,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Asian,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Black or Af Amer,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Nat HA or Other Pac Isl,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,White,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Two or More,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Unknown,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,US Nonresident,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Hispanic/Latinx,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Amer Ind or AK Native,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Asian,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Black or Af Amer,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Nat HA or Other Pac Isl,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,White,0
Duke,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Two or More,0
