race_name,short_race_name,date,lap,driver_ID,driver,section,speed_mph
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,7,"Lundgaard, Christian",S08_Turn10,89.931
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,7,"Lundgaard, Christian",S09_Turns11_12,127.221
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,7,"Lundgaard, Christian",S10_Turns13_14,81.856
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,7,"Lundgaard, Christian",S11_FS_PI,141.11
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,7,"Lundgaard, Christian",lap_speed_mph,102.92
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",S01_FS_PO,157.358
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",S02_Turn1,84.599
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",S03_Turns2_3,129.957
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",S04_Turn4,94.772
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",S05_Turns5_8,71.179
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",S06_Turn9,65.206
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",S07_Turn9a,133.938
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",S08_Turn10,89.465
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",S09_Turns11_12,124.676
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",S10_Turns13_14,81.161
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",S11_FS_PI,144.088
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,7,"Lundgaard, Christian",lap_speed_mph,102.948
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",S01_FS_PO,161.141
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",S02_Turn1,82.006
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",S03_Turns2_3,129.343
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",S04_Turn4,92.463
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",S05_Turns5_8,69.564
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",S06_Turn9,63.667
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",S07_Turn9a,132.532
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",S08_Turn10,79.352
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",S09_Turns11_12,119.856
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",S10_Turns13_14,82.132
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",S11_FS_PI,141.74
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,7,"Lundgaard, Christian",lap_speed_mph,100.604
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",S01_FS_PO,160.677
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",S02_Turn1,85.821
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",S03_Turns2_3,129.855
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",S04_Turn4,96.069
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",S05_Turns5_8,71.845
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",S06_Turn9,66.039
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",S07_Turn9a,134.595
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",S08_Turn10,90.977
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",S09_Turns11_12,126.188
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",S10_Turns13_14,78.335
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",S11_FS_PI,142.356
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,7,"Lundgaard, Christian",lap_speed_mph,103.189
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",S01_FS_PO,158.658
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",S02_Turn1,83.972
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",S03_Turns2_3,128.318
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",S04_Turn4,94.347
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",S05_Turns5_8,70.744
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",S06_Turn9,65.586
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",S07_Turn9a,132.82
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",S08_Turn10,90.01
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",S09_Turns11_12,126.443
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",S10_Turns13_14,80.538
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",S11_FS_PI,141.591
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,7,"Lundgaard, Christian",lap_speed_mph,102.533
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",S01_FS_PO,158.524
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",S02_Turn1,84.684
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",S03_Turns2_3,128.848
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",S04_Turn4,94.999
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",S05_Turns5_8,71.028
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",S06_Turn9,65.565
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",S07_Turn9a,132.358
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",S08_Turn10,89.647
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",S09_Turns11_12,126.609
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",S10_Turns13_14,81.583
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",S11_FS_PI,141.271
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,7,"Lundgaard, Christian",lap_speed_mph,102.878
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",S01_FS_PO,159.095
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",S02_Turn1,85.673
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",S03_Turns2_3,130.337
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",S04_Turn4,95.019
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",S05_Turns5_8,71.813
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",S06_Turn9,65.696
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",S07_Turn9a,132.724
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",S08_Turn10,89.664
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",S09_Turns11_12,126.36
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",S10_Turns13_14,81.696
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",S11_FS_PI,141.076
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,7,"Lundgaard, Christian",lap_speed_mph,103.336
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",S01_FS_PO,158.546
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",S02_Turn1,85.672
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",S03_Turns2_3,129.341
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",S04_Turn4,94.79
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",S05_Turns5_8,71.19
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",S06_Turn9,65.542
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",S07_Turn9a,132.468
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",S08_Turn10,91.677
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",S09_Turns11_12,127.346
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",S10_Turns13_14,82.476
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",S11_FS_PI,140.986
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,7,"Lundgaard, Christian",lap_speed_mph,103.44
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",S01_FS_PO,159.795
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",S02_Turn1,86.375
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",S03_Turns2_3,130.633
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",S04_Turn4,95.703
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",S05_Turns5_8,72.242
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",S06_Turn9,65.63
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",S07_Turn9a,133.818
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",S08_Turn10,90.905
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",S09_Turns11_12,128.515
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",S10_Turns13_14,82.346
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",S11_FS_PI,144.039
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,7,"Lundgaard, Christian",lap_speed_mph,104.207
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",S01_FS_PO,162.291
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",S02_Turn1,84.921
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",S03_Turns2_3,129.884
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",S04_Turn4,93.591
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",S05_Turns5_8,71.708
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",S06_Turn9,65.815
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",S07_Turn9a,133.724
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",S08_Turn10,90.619
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",S09_Turns11_12,127.471
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",S10_Turns13_14,82.504
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",S11_FS_PI,141.137
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,7,"Lundgaard, Christian",lap_speed_mph,103.563
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",S01_FS_PO,160.375
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",S02_Turn1,85.677
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",S03_Turns2_3,129.566
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",S04_Turn4,92.701
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",S05_Turns5_8,71.682
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",S06_Turn9,65.813
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",S07_Turn9a,134.203
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",S08_Turn10,87.821
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",S09_Turns11_12,126.854
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",S10_Turns13_14,82.192
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",S11_FS_PI,140.471
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,7,"Lundgaard, Christian",lap_speed_mph,103.131
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",S01_FS_PO,157.374
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",S02_Turn1,84.397
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",S03_Turns2_3,129.865
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",S04_Turn4,93.574
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",S05_Turns5_8,71.347
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",S06_Turn9,65.293
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",S07_Turn9a,132.796
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",S08_Turn10,88.195
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",S09_Turns11_12,126.707
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",S10_Turns13_14,82.092
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",S11_FS_PI,140.405
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,7,"Lundgaard, Christian",lap_speed_mph,102.764
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",S01_FS_PO,159.106
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",S02_Turn1,84.787
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",S03_Turns2_3,129.265
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",S04_Turn4,93.951
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",S05_Turns5_8,71.472
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",S06_Turn9,65.359
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",S07_Turn9a,135.048
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",S08_Turn10,87.958
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",S09_Turns11_12,127.499
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",S10_Turns13_14,82.342
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",S11_FS_PI,144.165
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,7,"Lundgaard, Christian",lap_speed_mph,103.31
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",S01_FS_PO,146.894
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",S02_Turn1,66.882
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",S03_Turns2_3,98.206
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",S04_Turn4,70.574
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",S05_Turns5_8,42.824
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",S06_Turn9,50.73
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",S07_Turn9a,95.481
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",S08_Turn10,62.838
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",S09_Turns11_12,79.608
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",S10_Turns13_14,60.57
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",S11_FS_PI,98.066
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,4,"Malukas, David",lap_speed_mph,73.589
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",S01_FS_PO,94.22
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",S02_Turn1,56.044
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",S03_Turns2_3,29.236
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",S04_Turn4,60.151
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",S05_Turns5_8,51.603
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",S06_Turn9,41.754
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",S07_Turn9a,56.82
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",S08_Turn10,53.302
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",S09_Turns11_12,63.569
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",S10_Turns13_14,56.822
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",S11_FS_PI,90.203
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,4,"Malukas, David",lap_speed_mph,52.607
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",S01_FS_PO,61.829
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",S02_Turn1,55.351
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",S03_Turns2_3,43.201
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",S04_Turn4,51.261
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",S05_Turns5_8,47.65
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",S06_Turn9,42.061
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",S07_Turn9a,62.048
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",S08_Turn10,55.516
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",S09_Turns11_12,76.907
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",S10_Turns13_14,49.619
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",S11_FS_PI,69.34
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,4,"Malukas, David",lap_speed_mph,54.528
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",S01_FS_PO,71.442
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",S02_Turn1,59.967
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",S03_Turns2_3,54.935
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",S04_Turn4,55.562
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",S05_Turns5_8,46.267
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",S06_Turn9,43.553
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",S07_Turn9a,71.075
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",S08_Turn10,57.762
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",S09_Turns11_12,66.66
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",S10_Turns13_14,49.913
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",S11_FS_PI,73.832
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,4,"Malukas, David",lap_speed_mph,58.503
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",S01_FS_PO,83.964
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",S02_Turn1,70.549
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",S03_Turns2_3,54.458
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",S04_Turn4,57.535
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",S05_Turns5_8,45.28
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",S06_Turn9,36.377
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",S07_Turn9a,71.158
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",S08_Turn10,54.184
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",S09_Turns11_12,62.293
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",S10_Turns13_14,43.823
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",S11_FS_PI,78.965
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,4,"Malukas, David",lap_speed_mph,57.662
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",S01_FS_PO,80.879
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",S02_Turn1,62.838
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",S03_Turns2_3,67.836
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",S04_Turn4,61.681
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",S05_Turns5_8,50.071
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",S06_Turn9,36.025
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",S07_Turn9a,74.645
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",S08_Turn10,68.078
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",S09_Turns11_12,78.73
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",S10_Turns13_14,56.235
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",S11_FS_PI,79.84
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,4,"Malukas, David",lap_speed_mph,64.524
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",S01_FS_PO,87.99
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",S02_Turn1,69.946
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",S03_Turns2_3,75.837
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",S04_Turn4,64.643
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",S05_Turns5_8,57.753
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",S06_Turn9,42.364
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",S07_Turn9a,58.28
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",S08_Turn10,56.918
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",S09_Turns11_12,62.359
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",S10_Turns13_14,61.046
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",S11_FS_PI,143.882
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,4,"Malukas, David",lap_speed_mph,66.639
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,4,"Malukas, David",S01_FS_PO,156.387
