race_name,short_race_name,date,lap,driver_ID,driver,section,speed_mph
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S02_Turn1Entry,62.865
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S03_Turn1Exit,111.267
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S04_Turn1A,140.02
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S05_Turn2_3,79.213
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S06_Turn4_5,77.606
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S07_Turn6,82.219
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S08)BackStretchA,146.821
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S09_BackStretchB,161.567
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S10_Turn7,79.351
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S11_Turn8,102.874
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S12_Turn9,112.894
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S13_Turn9A,139.891
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S14_Turn10_13,135.479
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S15_Turn14,73.782
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S16_Turn14A,129.387
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S17_Turn14B,156.745
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S18_Turn15_16,93.427
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S19_Turn17,121.179
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",S20_FS_PI,131.706
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,56,76,"Daly, Conor",lap_speed_mph,102.379
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S01_FS_PO,148.49
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S02_Turn1Entry,61.85
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S03_Turn1Exit,108.973
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S04_Turn1A,140.347
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S05_Turn2_3,79.485
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S06_Turn4_5,76.886
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S07_Turn6,81.286
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S08)BackStretchA,146.566
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S09_BackStretchB,162.184
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S10_Turn7,78.913
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S11_Turn8,101.879
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S12_Turn9,113.069
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S13_Turn9A,140.19
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S14_Turn10_13,132.652
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S15_Turn14,72.453
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S16_Turn14A,130.305
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S17_Turn14B,156.899
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S18_Turn15_16,93.932
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S19_Turn17,121.678
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",S20_FS_PI,131.384
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,57,76,"Daly, Conor",lap_speed_mph,101.754
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S01_FS_PO,151.653
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S02_Turn1Entry,61.244
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S03_Turn1Exit,110.849
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S04_Turn1A,141.089
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S05_Turn2_3,79.572
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S06_Turn4_5,76.832
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S07_Turn6,81.978
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S08)BackStretchA,147.355
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S09_BackStretchB,161.936
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S10_Turn7,78.312
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S11_Turn8,101.792
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S12_Turn9,113.869
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S13_Turn9A,135.105
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S14_Turn10_13,135.003
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S15_Turn14,73.626
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S16_Turn14A,129.812
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S17_Turn14B,156.032
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S18_Turn15_16,93.274
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S19_Turn17,122.871
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",S20_FS_PI,133.089
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,58,76,"Daly, Conor",lap_speed_mph,101.93
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S01_FS_PO,150.965
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S02_Turn1Entry,62.519
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S03_Turn1Exit,110.136
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S04_Turn1A,140.874
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S05_Turn2_3,79.697
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S06_Turn4_5,78.006
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S07_Turn6,83.833
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S08)BackStretchA,148.13
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S09_BackStretchB,162.61
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S10_Turn7,79.386
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S11_Turn8,100.646
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S12_Turn9,113.958
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S13_Turn9A,141.076
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S14_Turn10_13,136.438
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S15_Turn14,73.333
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S16_Turn14A,130.421
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S17_Turn14B,157.678
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S18_Turn15_16,94.663
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S19_Turn17,123.042
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",S20_FS_PI,133.678
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,59,76,"Daly, Conor",lap_speed_mph,102.789
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S01_FS_PO,150.021
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S02_Turn1Entry,62.397
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S03_Turn1Exit,107.909
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S04_Turn1A,140.154
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S05_Turn2_3,79.931
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S06_Turn4_5,77.274
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S07_Turn6,82.311
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S08)BackStretchA,147.456
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S09_BackStretchB,162.112
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S10_Turn7,78.42
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S11_Turn8,100.985
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S12_Turn9,113.907
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S13_Turn9A,141.102
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S14_Turn10_13,137.177
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S15_Turn14,73.71
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S16_Turn14A,129.692
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S17_Turn14B,156.745
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S18_Turn15_16,93.542
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S19_Turn17,119.05
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",S20_FS_PI,131.306
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,60,76,"Daly, Conor",lap_speed_mph,102.25
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S01_FS_PO,149.818
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S02_Turn1Entry,62.224
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S03_Turn1Exit,109.846
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S04_Turn1A,141.093
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S05_Turn2_3,80.476
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S06_Turn4_5,76.824
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S07_Turn6,81.802
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S08)BackStretchA,147.613
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S09_BackStretchB,162.456
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S10_Turn7,78.68
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S11_Turn8,100.735
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S12_Turn9,111.943
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S13_Turn9A,140.635
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S14_Turn10_13,135.975
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S15_Turn14,73.799
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S16_Turn14A,130.816
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S17_Turn14B,157.095
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S18_Turn15_16,94.176
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S19_Turn17,121.026
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",S20_FS_PI,131.236
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,61,76,"Daly, Conor",lap_speed_mph,102.197
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S01_FS_PO,149.926
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S02_Turn1Entry,61.769
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S03_Turn1Exit,109.059
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S04_Turn1A,140.125
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S05_Turn2_3,78.82
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S06_Turn4_5,77.733
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S07_Turn6,81.955
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S08)BackStretchA,147.087
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S09_BackStretchB,161.053
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S10_Turn7,77.77
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S11_Turn8,100.838
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S12_Turn9,110.74
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S13_Turn9A,139.428
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S14_Turn10_13,135.165
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S15_Turn14,72.045
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S16_Turn14A,129.425
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S17_Turn14B,156.283
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S18_Turn15_16,92.568
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S19_Turn17,119.993
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",S20_FS_PI,130.829
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,62,76,"Daly, Conor",lap_speed_mph,101.398
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S01_FS_PO,149.298
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S02_Turn1Entry,61.537
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S03_Turn1Exit,108.518
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S04_Turn1A,140.058
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S05_Turn2_3,78.481
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S06_Turn4_5,76.038
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S07_Turn6,82.347
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S08)BackStretchA,149.039
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S09_BackStretchB,162.517
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S10_Turn7,78.1
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S11_Turn8,100.391
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S12_Turn9,112.071
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S13_Turn9A,140.538
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S14_Turn10_13,135.39
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S15_Turn14,73.824
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S16_Turn14A,130.275
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S17_Turn14B,156.55
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S18_Turn15_16,93.313
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S19_Turn17,120.143
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",S20_FS_PI,129.949
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,63,76,"Daly, Conor",lap_speed_mph,101.608
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S01_FS_PO,149.607
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S02_Turn1Entry,62.139
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S03_Turn1Exit,107.787
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S04_Turn1A,139.818
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S05_Turn2_3,79.084
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S06_Turn4_5,77.144
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S07_Turn6,81.964
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S08)BackStretchA,150.435
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S09_BackStretchB,162.579
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S10_Turn7,77.303
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S11_Turn8,100.855
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S12_Turn9,113.081
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S13_Turn9A,140.937
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S14_Turn10_13,135.215
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S15_Turn14,73.603
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S16_Turn14A,129.828
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S17_Turn14B,156.997
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S18_Turn15_16,93.952
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S19_Turn17,119.706
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",S20_FS_PI,130.032
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,64,76,"Daly, Conor",lap_speed_mph,101.845
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S01_FS_PO,150.238
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S02_Turn1Entry,62.582
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S03_Turn1Exit,109.14
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S04_Turn1A,140.632
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S05_Turn2_3,78.42
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S06_Turn4_5,77.031
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S07_Turn6,81.516
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S08)BackStretchA,147.848
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S09_BackStretchB,163.452
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S10_Turn7,77.168
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S11_Turn8,100.895
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S12_Turn9,111.993
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S13_Turn9A,140.16
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S14_Turn10_13,135.705
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S15_Turn14,72.726
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S16_Turn14A,132.402
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S17_Turn14B,159.451
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S18_Turn15_16,91.834
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S19_Turn17,115.692
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",S20_FS_PI,128.257
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,65,76,"Daly, Conor",lap_speed_mph,101.509
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,66,76,"Daly, Conor",S01_FS_PO,118.445
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S01_FS_PO,152.978
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S02_Turn1Entry,64.358
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S03_Turn1Exit,116.594
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S04_Turn1A,143.649
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S05_Turn2_3,72.65
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S06_Turn4_5,79.592
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S07_Turn6,84.824
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S08)BackStretchA,150.179
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S09_BackStretchB,162.188
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S10_Turn7,79.041
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S11_Turn8,103.67
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S12_Turn9,117.037
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S13_Turn9A,145.393
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S14_Turn10_13,137.601
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S15_Turn14,76.152
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S16_Turn14A,133.131
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S17_Turn14B,158.588
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S18_Turn15_16,95.138
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S19_Turn17,122.636
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",S20_FS_PI,136.662
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,1,30,"DeFrancesco, Devlin",lap_speed_mph,103.547
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,2,30,"DeFrancesco, Devlin",S01_FS_PO,154.097
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,2,30,"DeFrancesco, Devlin",S02_Turn1Entry,63.033
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,2,30,"DeFrancesco, Devlin",S03_Turn1Exit,114.771
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,2,30,"DeFrancesco, Devlin",S04_Turn1A,142.91
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,2,30,"DeFrancesco, Devlin",S05_Turn2_3,80.826
The Thermal Club INDYCAR Grand Prix,thermal,23-Mar-25,2,30,"DeFrancesco, Devlin",S06_Turn4_5,77.223
